"Date","Price","Open","High","Low","Vol.","Change %"
"12/11/2025","572.16","578.25","580.86","570.70","1.64M","-1.38%"
"12/10/2025","580.16","586.00","591.00","578.00","1.58M","-1.10%"
"12/09/2025","586.64","589.87","594.10","583.00","2.16M","1.15%"
"12/08/2025","579.96","569.99","590.00","565.91","21.03M","2.20%"
"12/05/2025","567.45","567.01","569.00","556.00","3.44M","1.07%"
"12/04/2025","561.42","568.00","571.80","559.00","1.56M","-0.86%"
"12/03/2025","566.28","582.00","582.00","565.01","3.76M","-2.38%"
"12/02/2025","580.08","586.50","592.00","578.00","2.12M","-0.95%"
"12/01/2025","585.67","589.99","589.99","582.00","1.20M","-0.09%"
"11/28/2025","586.18","594.10","597.84","584.02","2.21M","-1.17%"
"11/27/2025","593.11","590.00","599.00","584.00","2.75M","0.62%"
"11/26/2025","589.43","574.00","592.00","572.30","3.79M","3.20%"
"11/25/2025","571.13","568.68","575.85","566.35","2.11M","0.98%"
"11/24/2025","565.56","556.80","569.99","551.00","3.57M","1.47%"
"11/21/2025","557.37","561.00","565.05","556.01","1.14M","-1.48%"
"11/20/2025","565.75","570.00","586.00","564.50","4.86M","-0.16%"
"11/19/2025","566.66","537.00","570.50","537.00","8.87M","5.63%"
"11/18/2025","536.44","535.98","544.00","532.10","2.04M","-0.01%"
"11/17/2025","536.50","549.24","557.00","532.50","5.32M","0.89%"
"11/14/2025","531.77","532.00","536.00","524.60","2.21M","-0.11%"
"11/13/2025","532.33","520.00","534.99","515.01","4.28M","3.83%"
"11/12/2025","512.68","495.00","524.88","494.00","6.96M","3.60%"
"11/11/2025","494.86","500.00","500.00","488.00","3.05M","-1.15%"
"11/10/2025","500.61","491.00","502.89","490.50","1.77M","2.28%"
"11/07/2025","489.44","490.01","495.00","488.10","438.15K","-0.77%"
"11/06/2025","493.25","494.10","499.20","485.23","1.73M","-0.21%"
"11/05/2025","494.31","505.00","506.49","491.10","1.74M","-1.91%"
"11/04/2025","503.94","499.30","515.50","497.00","4.59M","1.77%"
"11/03/2025","495.19","484.00","502.98","481.50","5.47M","1.29%"
"10/31/2025","488.86","480.10","491.00","477.01","3.30M","2.55%"
"10/30/2025","476.71","476.00","484.25","475.26","1.49M","0.59%"
"10/29/2025","473.92","475.03","480.50","473.03","896.03K","-0.36%"
"10/28/2025","475.63","476.00","481.50","475.00","1.09M","-0.17%"
"10/27/2025","476.43","476.99","479.99","472.10","928.33K","-0.18%"
"10/24/2025","477.28","478.99","480.98","472.02","1.08M","-0.15%"
"10/23/2025","478.00","477.99","482.90","468.51","4.57M","0.27%"
"10/22/2025","476.73","488.65","488.65","475.50","2.93M","-2.10%"
"10/21/2025","486.98","481.99","492.49","481.99","3.78M","1.32%"
"10/20/2025","480.62","480.00","481.32","475.50","1.28M","0.71%"
"10/17/2025","477.23","479.00","481.49","475.51","971.40K","-0.19%"
"10/16/2025","478.16","483.00","486.84","477.20","1.25M","-0.89%"
"10/15/2025","482.44","481.00","488.99","477.00","3.45M","1.09%"
"10/14/2025","477.24","478.00","484.99","476.00","2.71M","0.68%"
"10/13/2025","474.04","475.10","478.00","467.00","3.48M","-1.46%"
"10/10/2025","481.04","473.50","489.00","468.49","3.04M","1.24%"
"10/09/2025","475.16","475.38","477.85","470.10","1.63M","-0.05%"
"10/08/2025","475.38","482.00","482.00","473.10","2.93M","-1.48%"
"10/07/2025","482.52","489.89","490.00","481.00","2.15M","-0.84%"
"10/06/2025","486.62","485.00","494.90","480.00","4.49M","1.02%"
"10/03/2025","481.69","467.00","484.00","467.00","5.45M","3.93%"
"10/02/2025","463.47","466.99","467.40","459.11","2.34M","-0.24%"
"10/01/2025","464.60","465.00","467.49","458.50","2.24M","0.38%"
"09/30/2025","462.84","469.00","474.29","462.00","3.23M","-1.02%"
"09/29/2025","467.62","457.00","469.89","452.00","4.13M","3.10%"
"09/26/2025","453.54","443.50","455.40","443.26","6.76M","2.57%"
"09/25/2025","442.18","447.00","447.00","441.70","1.91M","-0.39%"
"09/24/2025","443.91","448.00","452.00","443.01","1.32M","-0.79%"
"09/23/2025","447.46","448.73","455.00","445.50","1.17M","-0.28%"
"09/22/2025","448.73","452.99","453.99","447.50","1.34M","-0.65%"
"09/19/2025","451.65","453.29","455.00","451.00","514.24K","-0.33%"
"09/18/2025","453.15","454.00","455.50","451.50","977.16K","0.15%"
"09/17/2025","452.46","453.98","454.50","448.49","865.62K","-0.03%"
"09/16/2025","452.59","457.15","460.00","451.95","1.60M","-0.79%"
"09/15/2025","456.21","448.01","459.00","447.01","863.11K","2.06%"
"09/12/2025","446.99","452.00","454.86","445.00","604.52K","-1.32%"
"09/11/2025","452.95","454.00","458.46","451.60","747.69K","-0.64%"
"09/10/2025","455.87","458.00","461.39","455.00","1.78M","-0.27%"
"09/09/2025","457.09","451.99","459.90","449.05","3.18M","1.57%"
"09/08/2025","450.03","446.00","452.11","445.00","2.27M","0.66%"
"09/05/2025","447.08","451.00","453.00","444.20","1.35M","-0.80%"
"09/04/2025","450.69","447.00","454.70","446.50","3.41M","1.13%"
"09/03/2025","445.65","440.50","448.48","440.50","4.20M","1.45%"
"09/02/2025","439.26","433.50","440.15","430.51","1.25M","1.32%"
"09/01/2025","433.55","434.00","440.88","425.00","2.58M","-0.63%"
"08/29/2025","436.31","437.25","440.00","435.55","725.02K","-0.03%"
"08/28/2025","436.44","440.00","442.00","434.00","1.24M","-0.91%"
"08/27/2025","440.46","444.51","452.20","439.50","2.49M","-0.31%"
"08/26/2025","441.83","436.74","444.87","435.00","2.32M","1.19%"
"08/25/2025","436.65","437.11","439.79","434.00","692.49K","-0.11%"
"08/22/2025","437.12","436.98","442.00","434.80","5.11M","0.73%"
"08/21/2025","433.94","437.00","442.50","433.50","7.19M","-0.62%"
"08/20/2025","436.66","441.54","443.00","435.90","1.82M","-1.11%"
"08/19/2025","441.54","444.32","445.99","439.50","1.54M","-0.63%"
"08/18/2025","444.32","443.00","446.85","440.06","1.14M","0.45%"
"08/15/2025","442.33","443.00","445.80","441.15","2.25M","-0.03%"
"08/13/2025","442.48","447.30","453.00","441.05","1.42M","-1.07%"
"08/12/2025","447.25","451.89","455.10","446.20","1.83M","-1.11%"
"08/11/2025","452.25","459.00","465.00","451.10","2.72M","-0.22%"
"08/08/2025","453.23","449.38","475.00","440.00","10.15M","0.86%"
"08/07/2025","449.38","460.00","460.88","446.50","2.79M","-3.47%"
"08/06/2025","465.53","470.99","473.00","449.98","6.69M","-1.04%"
"08/05/2025","470.42","461.50","475.75","461.50","4.78M","2.08%"
"08/04/2025","460.84","458.47","462.00","455.51","2.67M","0.52%"
"08/01/2025","458.47","460.00","461.50","454.80","2.15M","0.19%"
"07/31/2025","457.60","465.00","469.39","455.00","2.07M","-1.41%"
"07/30/2025","464.14","467.00","470.50","462.50","1.22M","-0.70%"
"07/29/2025","467.43","468.00","476.50","465.11","4.32M","0.75%"
"07/28/2025","463.95","462.93","466.74","460.40","891.73K","0.22%"
"07/25/2025","462.93","463.00","466.75","462.00","404.75K","-0.06%"
"07/24/2025","463.22","469.00","470.98","462.00","579.79K","-1.16%"
"07/23/2025","468.64","473.01","476.00","468.01","1.11M","-0.16%"
"07/22/2025","469.40","460.51","481.98","460.51","2.30M","1.46%"
"07/21/2025","462.63","469.50","472.95","462.00","1.43M","-1.48%"
"07/18/2025","469.56","470.00","490.00","465.00","6.74M","4.13%"
"07/17/2025","450.94","439.98","460.00","439.98","5.01M","2.92%"
"07/16/2025","438.14","418.42","443.20","417.50","5.38M","5.44%"
"07/15/2025","415.54","412.53","424.00","409.50","4.40M","0.73%"
"07/14/2025","412.53","408.40","414.90","406.00","1.65M","1.67%"
"07/11/2025","405.75","405.97","412.00","405.10","1.22M","0.25%"
"07/10/2025","404.75","401.90","405.99","401.50","729.81K","0.68%"
"07/09/2025","402.01","406.99","406.99","400.70","1.26M","-1.04%"
"07/08/2025","406.22","409.99","410.00","403.50","1.09M","-0.52%"
"07/07/2025","408.36","406.11","411.67","406.11","1.43M","0.86%"
"07/04/2025","404.86","417.00","417.00","403.00","1.82M","-2.15%"
"07/03/2025","413.74","414.40","416.50","408.00","1.25M","-0.01%"
"07/02/2025","413.80","408.31","419.40","408.31","2.40M","0.39%"
"07/01/2025","412.20","396.16","424.98","396.16","5.74M","5.04%"
"06/30/2025","392.41","387.00","395.75","383.25","1.69M","1.52%"
"06/27/2025","386.54","378.00","393.00","378.00","2.56M","2.23%"
"06/26/2025","378.10","380.00","380.00","376.01","646.23K","-0.01%"
"06/25/2025","378.13","379.99","381.50","377.00","598.60K","0.08%"
"06/24/2025","377.82","382.00","382.00","376.00","1.68M","1.62%"
"06/23/2025","371.81","370.00","374.88","369.71","2.27M","-0.60%"
"06/20/2025","374.05","376.00","376.51","373.00","517.91K","-0.37%"
"06/19/2025","375.45","375.00","378.90","373.99","779.53K","0.24%"
"06/18/2025","374.55","377.00","378.00","374.00","855.82K","-0.54%"
"06/17/2025","376.60","380.00","382.44","375.51","490.51K","-0.27%"
"06/16/2025","377.62","378.59","380.00","375.05","365.38K","-0.26%"
"06/13/2025","378.59","374.01","383.00","374.01","896.24K","-1.23%"
"06/12/2025","383.31","386.49","391.65","382.51","1.30M","-0.74%"
"06/11/2025","386.17","384.01","388.00","382.01","1.16M","1.88%"
"06/10/2025","379.03","372.94","384.80","371.03","1.44M","1.64%"
"06/05/2025","372.93","374.79","375.00","370.10","299.70K","-0.50%"
"06/04/2025","374.79","373.00","376.00","371.10","1.68M","0.77%"
"06/03/2025","371.94","365.07","375.00","365.07","4.79M","1.79%"
"06/02/2025","365.39","371.00","373.88","363.55","2.07M","-0.54%"
"05/30/2025","367.39","358.00","370.50","355.00","1.95M","2.23%"
"05/29/2025","359.36","355.00","360.00","355.00","375.87K","0.66%"
"05/27/2025","357.01","357.50","359.00","355.78","415.11K","-0.12%"
"05/26/2025","357.44","360.00","361.48","356.41","405.53K","-0.72%"
"05/23/2025","360.04","361.95","362.00","359.52","306.61K","-0.53%"
"05/22/2025","361.95","362.10","365.49","361.11","551.93K","-0.15%"
"05/21/2025","362.51","364.20","367.00","361.51","570.08K","0.03%"
"05/20/2025","362.40","367.10","368.00","362.00","664.77K","-1.02%"
"05/19/2025","366.14","370.20","370.20","365.01","723.49K","-0.60%"
"05/16/2025","368.36","372.90","372.90","368.00","825.76K","-1.39%"
"05/15/2025","373.56","373.99","374.98","370.50","874.56K","0.32%"
"05/14/2025","372.36","369.90","378.60","365.01","10.55M","0.97%"
"05/13/2025","368.79","380.00","380.00","366.05","1.50M","-0.71%"
"05/12/2025","371.43","371.43","371.43","366.00","3.06M","10.00%"
"05/09/2025","337.66","329.90","339.50","325.00","3.51M","1.92%"
"05/08/2025","331.30","350.00","354.00","314.18","5.73M","-6.96%"
"05/07/2025","356.09","330.01","367.49","330.01","4.73M","-0.15%"
"05/06/2025","356.63","356.00","361.95","355.50","822.91K","0.06%"
"05/05/2025","356.41","353.49","356.99","350.00","520.83K","1.29%"
"05/02/2025","351.86","353.99","359.90","350.52","1.18M","0.34%"
"04/30/2025","350.68","352.99","355.20","348.00","2.49M","-1.67%"
"04/29/2025","356.64","358.01","359.90","351.00","1.02M","-0.47%"
"04/28/2025","358.34","359.90","364.39","354.50","1.29M","-0.15%"
"04/25/2025","358.89","354.00","361.50","350.00","1.46M","1.26%"
"04/24/2025","354.44","350.00","359.95","350.00","1.42M","-1.15%"
"04/23/2025","358.58","357.02","368.98","355.00","1.73M","-0.45%"
"04/22/2025","360.19","342.51","364.99","342.51","3.24M","4.90%"
"04/21/2025","343.38","345.07","346.99","339.30","1.78M","-0.36%"
"04/18/2025","344.62","352.06","352.06","340.00","2.14M","-2.11%"
"04/17/2025","352.06","352.00","356.00","350.05","868.91K","-0.38%"
"04/16/2025","353.40","353.50","357.00","352.00","851.26K","0.19%"
"04/15/2025","352.74","352.50","357.84","351.00","1.26M","0.26%"
"04/14/2025","351.81","356.11","358.60","347.90","2.03M","-1.13%"
"04/11/2025","355.82","363.00","363.00","355.00","1.29M","-1.85%"
"04/10/2025","362.52","370.00","373.00","362.00","951.48K","0.39%"
"04/09/2025","361.10","362.00","364.90","355.10","1.81M","-0.47%"
"04/08/2025","362.79","366.00","369.25","362.00","1.96M","-0.57%"
"04/07/2025","364.88","369.00","369.50","344.00","2.70M","-1.48%"
"04/04/2025","370.38","367.50","374.16","367.50","1.75M","0.69%"
"04/03/2025","367.86","371.00","372.00","365.01","1.42M","-0.51%"
"03/27/2025","369.76","374.00","375.00","368.01","1.53M","-1.16%"
"03/26/2025","374.09","375.00","378.00","372.93","725.33K","0.10%"
"03/25/2025","373.73","372.56","375.00","368.11","1.27M","0.25%"
"03/24/2025","372.79","379.00","379.85","372.00","905.24K","-1.43%"
"03/21/2025","378.20","382.38","383.89","377.00","846.85K","-1.09%"
"03/20/2025","382.38","380.00","389.00","380.00","1.80M","-4.25%"
"03/19/2025","399.37","402.01","402.25","398.50","2.46M","-0.21%"
"03/18/2025","400.21","395.94","402.98","394.00","2.12M","1.43%"
"03/17/2025","394.57","399.40","401.99","390.00","1.86M","-0.73%"
"03/14/2025","397.49","396.00","399.00","395.00","960.83K","1.03%"
"03/13/2025","393.42","391.85","395.45","390.05","673.21K","1.32%"
"03/12/2025","388.30","392.20","394.00","387.00","1.03M","-1.15%"
"03/11/2025","392.81","393.00","395.80","392.00","480.87K","-0.36%"
"03/10/2025","394.24","397.00","399.99","393.00","1.61M","-0.45%"
"03/07/2025","396.02","398.15","398.90","393.00","1.51M","-0.52%"
"03/06/2025","398.11","398.00","399.99","394.50","2.75M","0.29%"
"03/05/2025","396.97","399.00","402.22","396.01","1.16M","-0.50%"
"03/04/2025","398.96","396.23","402.00","394.00","580.55K","0.69%"
"03/03/2025","396.23","399.50","399.50","396.00","758.79K","-0.31%"
"02/28/2025","397.45","398.50","403.00","396.00","873.24K","-1.04%"
"02/27/2025","401.64","402.50","403.89","400.25","465.52K","-0.08%"
"02/26/2025","401.96","403.00","403.97","400.50","417.32K","-0.24%"
"02/25/2025","402.91","405.10","411.90","400.95","2.37M","-0.54%"
"02/24/2025","405.09","396.00","407.90","396.00","2.65M","2.13%"
"02/21/2025","396.64","398.89","398.89","396.00","2.26M","-0.22%"
"02/20/2025","397.50","398.00","399.00","396.55","4.45M","0.19%"
"02/19/2025","396.76","393.00","397.99","393.00","3.87M","1.18%"
"02/18/2025","392.13","391.05","392.75","389.00","1.36M","0.41%"
"02/17/2025","390.52","391.00","393.00","388.50","1.05M","-0.03%"
"02/14/2025","390.64","388.50","392.20","388.01","951.56K","0.67%"
"02/13/2025","388.04","388.88","392.40","387.75","900.61K","-0.22%"
"02/12/2025","388.88","391.00","394.00","387.00","1.43M","-0.05%"
"02/11/2025","389.08","384.00","390.88","383.75","1.30M","1.47%"
"02/10/2025","383.44","384.00","385.99","380.02","927.82K","0.16%"
"02/07/2025","382.81","377.40","384.00","376.00","1.07M","1.70%"
"02/06/2025","376.42","380.79","380.79","372.61","2.57M","-1.19%"
"02/04/2025","380.97","387.99","388.00","380.50","1.35M","-0.87%"
"02/03/2025","384.33","392.00","392.00","383.00","1.95M","-1.83%"
"01/31/2025","391.51","392.39","395.96","390.05","1.48M","-0.23%"
"01/30/2025","392.42","390.00","395.00","385.01","2.91M","0.83%"
"01/29/2025","389.19","400.00","403.00","384.00","9.27M","-2.38%"
"01/28/2025","398.67","410.50","413.25","390.11","5.99M","-2.68%"
"01/27/2025","409.66","414.88","418.00","408.58","3.66M","0.39%"
"01/24/2025","408.06","395.00","415.90","395.00","8.40M","3.63%"
"01/23/2025","393.75","395.10","397.80","392.80","2.79M","-0.21%"
"01/22/2025","394.58","397.00","397.99","392.01","2.91M","-0.16%"
"01/21/2025","395.21","392.00","401.89","390.55","5.47M","1.11%"
"01/20/2025","390.89","390.00","396.50","388.61","3.86M","1.00%"
"01/17/2025","387.02","385.20","392.99","383.00","3.57M","0.49%"
"01/16/2025","385.13","388.54","393.95","384.25","3.18M","-0.88%"
