"Date","Price","Open","High","Low","Vol.","Change %"
"04/19/2023","61.35","57.99","61.35","57.25","391.45K","6.88%"
"04/18/2023","57.40","54.90","57.40","53.89","28.85K","5.13%"
"04/17/2023","54.60","55.85","55.99","54.60","3.11K","-0.73%"
"04/13/2023","55.00","55.00","55.85","55.00","9.51K","-1.35%"
"04/12/2023","55.75","55.01","55.75","54.70","6.81K","1.36%"
"04/11/2023","55.00","55.40","56.40","55.00","13.41K","-1.61%"
"04/10/2023","55.90","54.10","55.90","54.10","14.43K","3.10%"
"04/07/2023","54.22","55.89","55.89","54.10","22.26K","-0.51%"
"04/06/2023","54.50","53.13","55.10","53.13","126.13K","2.83%"
"04/05/2023","53.00","57.49","57.49","52.60","125.29K","-7.18%"
"04/04/2023","57.10","58.00","58.00","56.00","2.04K","-1.55%"
"04/03/2023","58.00","56.11","58.00","55.50","19.95K","1.75%"
"03/31/2023","57.00","57.03","57.03","56.80","6.59K","0.21%"
"03/30/2023","56.88","57.95","58.00","56.80","14.95K","-0.58%"
"03/29/2023","57.21","57.50","57.50","57.00","15.90K","-0.50%"
"03/28/2023","57.50","57.99","57.99","57.50","1.07K","0.00%"
"03/27/2023","57.50","57.80","58.60","57.50","12.34K","-0.86%"
"03/24/2023","58.00","59.00","59.00","58.00","2.16K","-1.26%"
"03/22/2023","58.74","59.98","60.00","58.00","21.27K","-1.28%"
"03/21/2023","59.50","60.10","60.10","59.20","39.45K","-0.53%"
"03/20/2023","59.82","60.45","61.50","59.82","25.35K","-1.12%"
"03/17/2023","60.50","60.21","61.00","60.00","48.39K","0.38%"
"03/16/2023","60.27","59.50","60.64","59.50","31.52K","0.62%"
"03/15/2023","59.90","59.25","60.00","59.15","127.12K","0.67%"
"03/14/2023","59.50","59.50","59.75","59.50","38.18K","0.83%"
"03/13/2023","59.01","59.75","60.00","59.00","31.30K","-1.65%"
"03/10/2023","60.00","60.99","60.99","59.20","24.23K","0.59%"
"03/09/2023","59.65","58.02","59.71","58.02","21.48K","0.34%"
