"Date","Price","Open","High","Low","Vol.","Change %"
"10/06/2021","60.96","60.45","61.24","59.50","3.85M","1.59%"
"10/05/2021","60.01","59.25","60.34","58.75","3.05M","1.39%"
"10/04/2021","59.19","57.58","59.47","57.58","1.51M","0.46%"
"10/01/2021","58.92","59.00","59.72","58.53","1.01M","-0.62%"
"09/30/2021","59.28","58.67","59.50","58.00","4.25M","1.20%"
"09/29/2021","58.58","59.97","59.97","58.25","3.28M","-1.73%"
"09/28/2021","59.60","59.50","60.00","59.25","4.71M","0.28%"
"09/27/2021","59.44","60.50","60.50","59.00","1.57M","-1.26%"
"09/24/2021","60.20","60.45","60.50","59.65","580.17K","-0.25%"
"09/23/2021","60.35","61.00","61.00","60.00","375.53K","-0.40%"
"09/22/2021","60.60","61.50","61.50","59.10","2.49M","-1.38%"
"09/21/2021","61.44","62.25","63.01","60.28","3.18M","-0.86%"
"09/20/2021","61.97","60.76","62.50","60.65","487.65K","1.39%"
"09/17/2021","61.12","60.90","62.55","60.00","2.50M","-1.14%"
"09/16/2021","61.83","61.95","62.50","60.78","1.04M","0.25%"
"09/15/2021","61.67","60.74","61.99","60.00","1.65M","2.14%"
"09/14/2021","60.38","60.85","61.87","59.75","1.92M","-0.77%"
"09/13/2021","60.85","58.45","61.60","57.99","13.38M","4.92%"
"09/10/2021","57.99","58.47","58.47","57.15","2.74M","0.01%"
"09/09/2021","57.99","57.50","58.17","56.53","12.10M","1.40%"
"09/08/2021","57.19","58.00","58.49","56.99","5.35M","-1.05%"
"09/07/2021","57.79","58.38","58.38","57.40","5.13M","-0.47%"
"09/06/2021","58.06","58.99","59.05","57.76","5.57M","-1.30%"
"09/03/2021","58.83","59.25","59.59","58.46","2.64M","-0.27%"
"09/02/2021","58.99","61.00","61.00","58.00","2.41M","-2.93%"
"09/01/2021","60.76","60.50","61.08","60.40","801.72K","0.50%"
"08/31/2021","60.47","61.38","61.38","60.00","2.00M","-1.03%"
"08/30/2021","61.10","61.53","61.60","60.88","1.08M","-0.72%"
"08/27/2021","61.53","62.45","62.45","61.30","1.11M","-0.97%"
"08/26/2021","62.14","62.75","62.75","61.83","1.97M","-3.67%"
"08/25/2021","64.50","64.75","64.75","64.45","1.91M","-0.36%"
"08/24/2021","64.74","65.00","65.00","64.50","2.39M","-0.17%"
"08/23/2021","64.85","64.67","65.00","64.63","2.78M","0.29%"
"08/20/2021","64.67","64.75","64.75","64.50","769.63K","-0.02%"
"08/17/2021","64.68","64.50","65.00","64.25","994.17K","0.28%"
"08/16/2021","64.50","64.72","64.90","64.25","2.09M","-0.39%"
"08/13/2021","64.75","64.50","64.94","64.30","458.50K","0.24%"
"08/12/2021","64.60","64.75","64.80","64.10","811.57K","0.41%"
"08/11/2021","64.33","64.32","65.25","63.85","1.39M","0.77%"
"08/10/2021","63.85","63.95","64.47","63.56","1.42M","0.17%"
"08/09/2021","63.74","64.20","65.25","62.55","5.26M","0.20%"
"08/06/2021","63.60","63.49","63.99","63.40","2.81M","0.28%"
"08/05/2021","63.42","63.25","63.50","63.01","3.71M","0.28%"
"08/04/2021","63.24","62.92","63.45","62.50","1.14M","1.01%"
"08/03/2021","62.62","62.92","63.13","62.26","1.07M","-0.08%"
"08/02/2021","62.67","62.68","63.00","62.00","886.48K","0.27%"
"07/30/2021","62.49","63.47","63.47","62.25","2.14M","-0.95%"
"07/29/2021","63.10","63.74","63.74","62.72","721.80K","-0.65%"
"07/28/2021","63.51","63.75","63.90","63.26","1.08M","-0.38%"
"07/27/2021","63.74","62.50","64.00","62.08","1.83M","1.85%"
"07/26/2021","62.59","63.94","63.94","62.25","1.61M","-1.73%"
"07/23/2021","63.69","63.55","63.94","63.03","418.83K","0.13%"
"07/19/2021","63.60","63.50","63.78","62.76","529.59K","0.45%"
"07/16/2021","63.32","62.85","63.99","62.53","3.18M","1.20%"
"07/15/2021","62.57","62.47","62.97","62.01","1.51M","0.71%"
"07/14/2021","62.13","62.37","62.72","61.50","3.50M","0.19%"
"07/13/2021","62.01","62.20","62.47","61.63","663.19K","0.09%"
"07/12/2021","61.96","62.38","62.53","61.75","532.40K","-0.51%"
"07/09/2021","62.28","62.13","62.94","62.01","2.46M","0.04%"
"07/08/2021","62.26","61.97","62.75","61.55","2.86M","1.02%"
"07/07/2021","61.63","61.99","62.08","61.50","2.27M","-0.36%"
"07/06/2021","61.85","62.20","62.20","61.63","1.26M","-0.02%"
"07/05/2021","61.85","61.50","62.00","61.01","6.81M","0.58%"
"07/02/2021","61.50","61.47","61.90","61.30","1.10M","0.33%"
"07/01/2021","61.29","61.25","62.00","61.25","1.15M","0.32%"
"06/30/2021","61.10","61.50","61.79","60.06","6.15M","0.14%"
"06/29/2021","61.01","61.99","62.95","60.85","2.90M","-0.46%"
"06/28/2021","61.29","63.90","63.90","60.99","1.32M","-2.92%"
"06/25/2021","63.14","64.94","64.94","63.00","1.66M","-2.40%"
"06/24/2021","64.69","64.00","65.00","63.38","989.95K","1.41%"
"06/23/2021","63.79","64.85","64.85","63.45","886.41K","-0.35%"
"06/22/2021","64.01","63.65","64.50","63.40","373.00K","0.46%"
"06/21/2021","63.72","64.00","64.75","63.50","4.86M","-0.41%"
"06/18/2021","63.98","64.06","65.00","63.85","1.61M","-0.78%"
"06/17/2021","64.48","65.00","65.00","64.33","748.36K","-0.91%"
"06/16/2021","65.07","65.56","65.75","64.00","1.04M","-0.91%"
"06/15/2021","65.67","65.86","66.43","65.50","812.06K","-0.70%"
"06/14/2021","66.13","65.51","66.50","65.50","1.85M","0.63%"
"06/11/2021","65.71","65.50","66.25","65.50","592.67K","-0.05%"
"06/10/2021","65.75","64.50","66.29","64.25","6.60M","1.66%"
"06/09/2021","64.67","65.75","65.75","64.50","1.88M","-0.87%"
"06/08/2021","65.24","65.50","65.50","65.00","803.79K","-0.39%"
