Date,Price,Open,High,Low,Vol.,Change %
04/01/2022,73.99,73.97,80.5,68.97,26.47M,1.63%
05/01/2022,68.5,73.31,74.5,65.1,33.42M,-7.42%
06/01/2022,67.3,68.6,73.14,64.22,41.89M,-1.75%
07/01/2022,68.45,67.5,73.2,65.06,26.62M,1.71%
08/01/2022,69.41,68.74,75.49,67.4,33.62M,1.40%
09/01/2022,61.45,69.75,70,56.13,35.19M,-11.47%
10/01/2022,51.69,61.01,61.39,50.43,29.84M,-15.88%
11/01/2022,56.36,51.73,61.25,51.5,60.36M,9.03%
12/01/2022,68.14,56.62,68.14,50.51,87.56M,20.90%
01/01/2023,77.9,69,84.15,66.25,204.28M,14.32%
02/01/2023,62.65,78.24,86,62.15,196.94M,-19.58%
03/01/2023,62.86,62.7,73.5,60.46,75.27M,0.34%
04/01/2023,66.58,63.89,69.3,62.2,59.98M,5.92%
05/01/2023,57.6,66.58,66.98,56.69,64.93M,-13.49%
06/01/2023,58.8,57.7,63.18,55.9,68.96M,2.08%
07/01/2023,78,63.58,78.08,63.58,162.77M,32.65%
08/01/2023,66.2,79,79.74,64.4,246.86M,-15.13%
09/01/2023,74.3,66,75.48,65.41,106.48M,12.24%
10/01/2023,81.35,74.49,87,71.75,168.57M,9.49%
11/01/2023,91.72,81.51,95.24,80.11,196.19M,12.75%
12/01/2023,114.75,92.44,127.8,91.5,334.71M,25.11%
01/01/2024,113.99,117.01,137.9,108.01,383.77M,-0.66%
02/01/2024,114.1,114,122.69,94,240.27M,0.10%
03/01/2024,106.3,113.87,120.9,105.35,78.49M,-6.84%
04/01/2024,115.31,106.55,119.25,103.6,122.28M,8.48%
05/01/2024,120.01,115.15,128.4,114.7,175.59M,4.08%
06/01/2024,117.25,120.25,123.14,109.73,89.45M,-2.30%
07/01/2024,111.5,117.15,126.2,111.4,81.72M,-4.90%
08/01/2024,110.53,112.39,117.4,110.1,48.30M,-0.87%
09/01/2024,106.82,111.1,117.45,106.4,56.91M,-3.36%
10/01/2024,141.53,107,146.3,106.4,244.82M,32.49%
11/01/2024,168.02,142.25,170.97,140.5,166.83M,18.72%
12/01/2024,203.55,169.63,216.5,162.9,202.03M,21.15%
01/01/2025,178.91,202,206.5,170.5,121.22M,-12.11%
02/01/2025,173.29,180,186,165.5,79.44M,-3.14%
03/01/2025,191.48,174.99,194.4,170.5,116.94M,10.50%
04/01/2025,148.6,189.87,193.25,147.5,95.22M,-22.39%
05/01/2025,166.35,151.9,178,128.56,138.48M,11.94%
06/01/2025,170.17,167.75,177.3,151.3,108.48M,2.30%
07/01/2025,169.81,170.15,176.3,161.13,123.93M,-0.21%
08/01/2025,177.31,170.97,193.49,168,239.92M,4.42%
09/01/2025,207.58,177.51,212.35,175.9,284.37M,17.07%
10/01/2025,187.61,208,209.99,178.9,185.20M,-9.62%
11/01/2025,210.52,189,212.4,182.24,167.87M,12.21%
12/01/2025,235.55,212,238.87,206,193.40M,11.89%
01/01/2026,277.34,235.55,284.6,234.25,258.60M,17.74%
02/01/2026,216.75,275.15,282.12,206.11,180.98M,-21.85%
03/01/2026,198.18,195.08,224.87,186.9,166.30M,-8.57%
04/01/2026,201,205,213.05,198.02,15.17M,1.42%
